facility_ID,subtype_code,lat,lon,equipment_groups,ScreenFreq,OGI_RS,Scenario1_RS,Scenario2_RS,Scenario3_RS,Scenario4_RS,AltFemp_Scenario1_RS,AltFemp_Scenario2_RS,AltFemp_Scenario3_RS,AltFemp_Scenario4_RS,MGLScenario1_RS,MGLScenario2_RS,MGLScenario3_RS,MGLScenario4_RS,OperatingStatus
93061,311,53.241122,-110.266946,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
77853,621,53.241218,-112.975638,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78074,361,53.241218,-112.975638,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
33110,401,53.241387,-116.600695,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
33173,621,53.241387,-116.600695,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
74859,501,53.241436,-114.785135,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
33192,361,53.2417,-116.734,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75968,403,53.2417,-113.839,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38439,621,53.241881,-115.447478,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
38137,322,53.2421,-115.6,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93049,311,53.2423,-110.233,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93489,311,53.2423,-110.13,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93421,311,53.242497,-110.160288,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38329,601,53.242594,-115.558319,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
75227,311,53.2427,-114.857,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93647,321,53.2428,-110.154,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
12615,311,53.243123,-113.7073,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
12581,311,53.243189,-113.599368,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
89504,311,53.2434,-110.818,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38379,311,53.243546,-115.444918,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38487,601,53.24374,-115.564965,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75541,311,53.2438,-114.515,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38534,321,53.244271,-115.331069,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
12125,311,53.244314,-114.027042,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
93622,321,53.2444,-110.161,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
36811,322,53.244637,-115.674315,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37039,611,53.244637,-115.674315,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37071,621,53.244637,-115.674315,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37251,621,53.244637,-115.674315,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93608,311,53.2448,-110.101,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
36895,405,53.244994,-115.674014,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75065,311,53.245,-114.961,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
12528,311,53.2451,-113.626,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
2918,311,53.245107,-115.674577,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38984,501,53.245108,-115.235693,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
39050,322,53.245215,-115.166286,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
36601,351,53.245327,-115.671653,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
1406,311,53.2456,-117.082458,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
2822,311,53.245685,-116.239626,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
17855,311,53.245744,-110.26206,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
39095,322,53.246167,-115.234025,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93184,311,53.2462,-110.27,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93625,321,53.247,-110.108,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38078,621,53.247039,-115.604779,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
38234,322,53.247039,-115.604779,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37286,351,53.2471,-115.836,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
76196,311,53.2472,-114.349,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93532,311,53.2473,-110.134,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
2916,311,53.247386,-115.704162,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
92931,311,53.2475,-110.175277,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
36935,351,53.2477,-115.825,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
88752,311,53.2478,-111.73,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38331,322,53.248013,-115.441042,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93466,311,53.2481,-110.056,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
77268,361,53.248106,-113.196925,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38317,501,53.248761,-115.406386,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38508,671,53.248766,-115.423227,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38613,507,53.248766,-115.423227,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75593,311,53.248803,-114.564708,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38143,322,53.248848,-115.407007,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
36988,351,53.249,-115.683,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37073,351,53.249,-115.683,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
16445,311,53.249153,-111.79726,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
89290,621,53.249291,-111.057732,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
89310,601,53.249291,-111.057732,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
89376,364,53.249291,-111.057732,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
89401,361,53.249291,-111.057732,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
89451,322,53.2493,-111.002,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38089,621,53.249467,-115.389677,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38220,601,53.249467,-115.389677,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38594,601,53.249467,-115.389677,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
93429,311,53.2496,-110.122,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
92993,601,53.249762,-110.305917,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
88916,311,53.2498,-111.291,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93203,311,53.2499,-110.219,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75260,322,53.25,-114.521,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
16807,311,53.2506,-110.862,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
89696,322,53.2506,-110.862,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
89719,501,53.2506,-110.862,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
36645,351,53.251073,-115.673417,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37171,351,53.2512,-115.723,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75619,311,53.2512,-114.598,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75631,311,53.2512,-114.598,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38385,361,53.251225,-115.395638,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37088,351,53.251237,-115.72248,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37264,351,53.251237,-115.722014,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38468,351,53.251373,-115.383796,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
77405,311,53.251373,-113.628457,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37082,351,53.2514,-115.805,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37109,351,53.2514,-115.691,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37144,361,53.2514,-115.805,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38515,322,53.2514,-115.561,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
76254,351,53.2514,-114.042,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93593,311,53.2514,-110.128,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37190,311,53.251449,-115.755517,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
76344,621,53.251477,-114.071833,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
88823,364,53.251523,-111.594221,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
12598,311,53.2516,-113.628,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38490,351,53.2517,-115.412,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
12127,311,53.251754,-113.874687,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
38153,322,53.251779,-115.387076,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37075,311,53.2518,-115.681,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
88602,311,53.2518,-111.718,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93086,311,53.252043,-110.243793,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
92959,311,53.25205,-110.245513,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75172,322,53.2522,-114.906,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
12887,311,53.252394,-113.052955,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
3252,311,53.252424,-115.552698,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38524,501,53.252463,-115.388158,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38064,322,53.252768,-115.552043,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38476,322,53.252768,-115.552043,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38499,322,53.252768,-115.552043,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
88643,364,53.253,-111.551,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37104,351,53.2532,-115.705,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
76004,311,53.2538,-114.364,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
32587,361,53.2545,-116.991,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
32607,361,53.2545,-116.991,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
32608,361,53.2545,-116.991,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
32627,361,53.2545,-116.991,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
33152,361,53.2545,-116.694,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38398,322,53.254898,-115.340537,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38294,405,53.255056,-115.553338,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38454,621,53.255056,-115.553338,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38521,621,53.255056,-115.553338,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38554,361,53.255056,-115.553338,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75671,402,53.255255,-114.438804,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93130,311,53.255672,-110.244015,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
3209,311,53.256074,-115.55272,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78167,401,53.2561,-113.041,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
38533,501,53.256139,-115.339355,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37306,351,53.2565,-115.783,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
77932,322,53.256558,-113.040946,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
18046,311,53.256794,-110.093486,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
38544,351,53.256827,-115.43881,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75507,322,53.256862,-114.438408,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75528,621,53.256862,-114.438408,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75547,361,53.256862,-114.438408,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75559,361,53.256862,-114.438408,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
88757,311,53.2569,-111.727,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75159,322,53.25698,-114.955412,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
17801,311,53.2571,-110.266,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
76250,322,53.2574,-114.074,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37277,351,53.257452,-115.849385,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37174,361,53.2576,-115.681,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
17765,311,53.2577,-110.246,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75145,322,53.25849,-114.893351,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
89819,311,53.2588,-110.805,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
27176,601,53.259549,-117.539007,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
11613,311,53.259782,-114.790871,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
36797,351,53.2598,-115.633,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37222,311,53.2598,-115.633,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38116,351,53.260283,-115.367933,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
36634,311,53.2604,-115.782,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
89493,311,53.2611,-110.808,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
36856,361,53.261136,-115.789314,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38330,601,53.261211,-115.506175,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
38969,351,53.261585,-115.310753,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38172,621,53.2616,-115.507,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
39267,351,53.261954,-115.288335,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38259,322,53.262,-115.337,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
36740,351,53.262014,-115.66451,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38188,621,53.262557,-115.349065,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
38334,322,53.262557,-115.349065,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
77430,507,53.263208,-113.741402,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75575,322,53.263238,-114.467916,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
77431,601,53.2633,-113.65,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
39032,501,53.263343,-115.272407,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
36649,351,53.2638,-115.633,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
89808,311,53.264,-110.806,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
89877,311,53.2641,-110.852,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
76280,311,53.2642,-114.085,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
36862,351,53.2644,-115.636,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
33144,351,53.2645,-116.494,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
36985,351,53.2646,-115.807,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37008,351,53.2646,-115.795,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37040,351,53.2646,-115.795,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
89801,311,53.2647,-110.689,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37248,322,53.264811,-115.663398,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
33136,351,53.265,-116.374,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37016,621,53.265339,-115.663398,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
36995,351,53.26538,-115.685113,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37041,351,53.265418,-115.685639,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37051,351,53.265553,-115.685643,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37043,351,53.2656,-115.685,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38386,322,53.266094,-115.487043,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37139,351,53.2663,-115.851,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37188,351,53.2663,-115.851,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93670,311,53.2663,-110.093,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37176,311,53.26642,-115.66045,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
36808,361,53.2666,-115.658,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
76249,311,53.26664,-113.759907,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38214,311,53.267426,-115.347714,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37017,361,53.2684,-115.869,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37025,351,53.2684,-115.778,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37145,351,53.2684,-115.869,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37163,361,53.2684,-115.778,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38442,351,53.2684,-115.435,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93702,322,53.26864,-110.062085,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
12213,311,53.2687,-114.076,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
37060,311,53.2688,-115.783,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93357,501,53.268911,-110.063469,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
76086,311,53.2693,-114.009107,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
36865,351,53.269382,-115.639243,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38245,351,53.269527,-115.446985,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38306,351,53.269728,-115.336293,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
88682,601,53.269763,-111.921256,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
88957,601,53.269763,-111.921256,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
38482,311,53.2701,-115.518451,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75608,311,53.2701,-114.558,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
12205,311,53.270139,-113.758523,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
76273,501,53.270139,-113.758523,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
76282,322,53.270139,-113.758523,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38410,311,53.2702,-115.616,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
74823,311,53.2703,-114.981,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75053,322,53.270432,-114.914402,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
74870,501,53.270581,-114.91284,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38570,321,53.270595,-115.601723,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38052,351,53.2709,-115.461,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
39062,322,53.270908,-115.150917,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75009,351,53.271084,-114.772451,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
74800,361,53.271333,-114.777225,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
74981,621,53.271333,-114.777225,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75148,601,53.271333,-114.777225,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
38378,361,53.271397,-115.617921,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93587,311,53.2716,-110.135,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75373,322,53.27164,-114.661024,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75542,601,53.27164,-114.661024,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
11787,311,53.27167,-114.660832,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
75466,311,53.271781,-114.614939,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
32570,362,53.271951,-116.986239,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
32593,621,53.271951,-116.986239,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
32601,601,53.271951,-116.986239,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
32613,621,53.271951,-116.986239,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
37091,322,53.272121,-115.660377,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
92104,621,53.272406,-110.593637,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
92150,601,53.272406,-110.593637,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
92193,621,53.272406,-110.593637,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
76084,311,53.272503,-114.013721,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
88773,361,53.2731,-112.063,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
78093,601,53.273211,-113.06267,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
77415,311,53.273269,-113.701114,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
88970,361,53.273801,-111.779723,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
38399,322,53.274059,-115.407177,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
77433,351,53.274061,-113.747463,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
88800,601,53.2741,-111.494,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
93235,311,53.274236,-110.111258,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93449,311,53.274326,-110.111258,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93719,311,53.2745,-110.111,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
93695,311,53.2748,-110.124,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
74972,402,53.2749,-114.725,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
76048,311,53.2749,-114.027,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
74907,621,53.274983,-114.724689,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
